trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
You should be sad - Mike Mago Remix;Halsey;2020-04-06 15:12;12863;2Qy3Tw4pvLY0QGoREWW7Ij;33;206296;2020-03-13;spotify:track:2Qy3Tw4pvLY0QGoREWW7Ij;0.14;0.687;0.688;0.0631;0;0.0804;0.606;-6.243;3;11;0;206297;spotify:track:2Qy3Tw4pvLY0QGoREWW7Ij;2Qy3Tw4pvLY0QGoREWW7Ij
Bad;Don Diablo;2020-04-06 15:12;6385;1T4U8Q2DRfs6OUg8DEsRZf;73;169910;2020-03-20;spotify:track:1T4U8Q2DRfs6OUg8DEsRZf;0.406;0.791;0.738;0.0732;0.00826;0.159;0.666;-5.197;4;0;1;169911;spotify:track:1T4U8Q2DRfs6OUg8DEsRZf;1T4U8Q2DRfs6OUg8DEsRZf
Auto Blu;Shiva;2020-04-06 15:12;14535;5swpvba5YLqVDy1nbzUdog;60;166086;2020-03-26;spotify:track:5swpvba5YLqVDy1nbzUdog;0.0158;0.82;0.783;0.0621;0;0.0938;0.653;-6.146;4;5;0;166087;spotify:track:5swpvba5YLqVDy1nbzUdog;5swpvba5YLqVDy1nbzUdog
Calling On Me - Refix;Sean Paul;2020-04-06 15:12;3018;0kj3z4avEDq02XtSwuX76T;36;223200;2020-03-27;spotify:track:0kj3z4avEDq02XtSwuX76T;0.00597;0.588;0.727;0.186;0.0193;0.0449;0.629;-6.602;4;0;1;223200;spotify:track:0kj3z4avEDq02XtSwuX76T;0kj3z4avEDq02XtSwuX76T
Like It Is;Kygo;2020-04-06 15:15;146053;3frUvGrmGcay91lvFbOgsN;73;183067;2020-03-27;spotify:track:3frUvGrmGcay91lvFbOgsN;0.121;0.794;0.728;0.114;8.82e-06;0.227;0.36;-6.759;4;1;1;183067;spotify:track:3frUvGrmGcay91lvFbOgsN;3frUvGrmGcay91lvFbOgsN
IL CIELO NELLA STANZA (feat. NSTASIA);Salmo;2020-04-06 15:15;1126;2fkVZYFv9hOejIsLzZy8ad;66;186213;2018-11-09;spotify:track:2fkVZYFv9hOejIsLzZy8ad;0.0867;0.755;0.501;0.189;1.45e-06;0.146;0.267;-9.551;4;1;1;186213;spotify:track:2fkVZYFv9hOejIsLzZy8ad;2fkVZYFv9hOejIsLzZy8ad
Running Over;Justin Bieber;2020-04-06 15:15;1230;75nKBP8jQu681pTNCtrEnn;63;179626;2020-02-14;spotify:track:75nKBP8jQu681pTNCtrEnn;0.438;0.774;0.603;0.0591;4.37e-05;0.0869;0.977;-7.319;4;11;1;179627;spotify:track:75nKBP8jQu681pTNCtrEnn;75nKBP8jQu681pTNCtrEnn
Who Needs Love;Tory Lanez;2020-04-06 16:21;7786;7uDTc1eJwsD7iMZLhdp8LH;67;173870;2020-04-10;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;0.0462;0.76;0.674;0.129;0;0.22;0.431;-7.043;4;7;1;173870;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;7uDTc1eJwsD7iMZLhdp8LH
Mistakes - Paul Woolford Remix;Jonas Blue;2020-04-06 16:22;0;5m7tsqK2Cu8L3vI3hxedxm;45;207266;2020-03-27;spotify:track:5m7tsqK2Cu8L3vI3hxedxm;0.023;0.679;0.657;0.0361;1.73e-05;0.205;0.508;-8.205;4;4;1;207267;spotify:track:5m7tsqK2Cu8L3vI3hxedxm;5m7tsqK2Cu8L3vI3hxedxm
Like It Is;Kygo;2020-04-06 16:22;6165;3frUvGrmGcay91lvFbOgsN;73;183067;2020-03-27;spotify:track:3frUvGrmGcay91lvFbOgsN;0.121;0.794;0.728;0.114;8.82e-06;0.227;0.36;-6.759;4;1;1;183067;spotify:track:3frUvGrmGcay91lvFbOgsN;3frUvGrmGcay91lvFbOgsN
Back to You - Acoustic;R3HAB;2020-04-06 16:22;9834;6Oezt4z1JCHrIuaWX0Cn6A;31;121290;2020-04-02;spotify:track:6Oezt4z1JCHrIuaWX0Cn6A;0.213;0.601;0.437;0.0249;0;0.14;0.235;-9.672;4;0;0;121290;spotify:track:6Oezt4z1JCHrIuaWX0Cn6A;6Oezt4z1JCHrIuaWX0Cn6A
Wildflower;5 Seconds of Summer;2020-04-06 16:22;2048;6qlcjGJPTZEwR8nf2nSe9C;69;220536;2020-03-27;spotify:track:6qlcjGJPTZEwR8nf2nSe9C;0.174;0.644;0.768;0.0455;0;0.469;0.598;-4.316;4;6;1;220536;spotify:track:6qlcjGJPTZEwR8nf2nSe9C;6qlcjGJPTZEwR8nf2nSe9C
Drown (feat. Clinton Kane) - Matroda Remix;Martin Garrix;2020-04-06 16:22;1258;0Eo4ybyABVbzEefKptQQWo;38;231604;2020-03-27;spotify:track:0Eo4ybyABVbzEefKptQQWo;0.00631;0.914;0.691;0.175;0.243;0.0642;0.404;-5.565;4;11;0;231605;spotify:track:0Eo4ybyABVbzEefKptQQWo;0Eo4ybyABVbzEefKptQQWo
I Choose - From The Netflix Original Film The Willoughbys;Alessia Cara;2020-04-06 16:23;5546;13QIjo2iGBgl56mNDjJOet;67;217347;2020-04-03;spotify:track:13QIjo2iGBgl56mNDjJOet;0.386;0.66;0.631;0.0764;0;0.16;0.416;-6.464;3;0;1;217348;spotify:track:13QIjo2iGBgl56mNDjJOet;13QIjo2iGBgl56mNDjJOet
Lay Your Head On Me;Major Lazer;2020-04-06 16:23;8725;5Yo07QmbP3hqqZ38FLfAgd;44;199895;2021-03-26;spotify:track:5Yo07QmbP3hqqZ38FLfAgd;0.0499;0.65;0.767;0.0486;1.22e-05;0.0935;0.225;-7.001;4;11;0;199895;spotify:track:5Yo07QmbP3hqqZ38FLfAgd;5Yo07QmbP3hqqZ38FLfAgd
This I Vow;Armin van Buuren;2020-04-06 16:23;640;7CKFGyBsqXDGgvQoZ72Q6s;51;220583;2020-04-03;spotify:track:7CKFGyBsqXDGgvQoZ72Q6s;0.0164;0.337;0.698;0.0367;0.0032;0.123;0.161;-6.86;4;0;1;220583;spotify:track:7CKFGyBsqXDGgvQoZ72Q6s;7CKFGyBsqXDGgvQoZ72Q6s
This I Vow;Armin van Buuren;2020-04-06 16:23;18645;7CKFGyBsqXDGgvQoZ72Q6s;51;220583;2020-04-03;spotify:track:7CKFGyBsqXDGgvQoZ72Q6s;0.0164;0.337;0.698;0.0367;0.0032;0.123;0.161;-6.86;4;0;1;220583;spotify:track:7CKFGyBsqXDGgvQoZ72Q6s;7CKFGyBsqXDGgvQoZ72Q6s
Wildflower;5 Seconds of Summer;2020-04-06 16:23;5184;6qlcjGJPTZEwR8nf2nSe9C;69;220536;2020-03-27;spotify:track:6qlcjGJPTZEwR8nf2nSe9C;0.174;0.644;0.768;0.0455;0;0.469;0.598;-4.316;4;6;1;220536;spotify:track:6qlcjGJPTZEwR8nf2nSe9C;6qlcjGJPTZEwR8nf2nSe9C
