trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
Samba Landó - En Vivo;Inti Illimani Histórico;2020-05-10 15:04;295666;04s9OlfNjtCtWbA1sQciNt;38;295666;2007-09-09;spotify:track:04s9OlfNjtCtWbA1sQciNt;0.261;0.596;0.697;0.0636;0;0.996;0.642;-7.327;3;6;0;295667;spotify:track:04s9OlfNjtCtWbA1sQciNt;04s9OlfNjtCtWbA1sQciNt
La Fiesta Eres Tú - En Vivo;Inti Illimani Histórico;2020-05-10 15:09;279120;0IBX97rDw7Q6nKMQABz2Bd;26;279120;2007-09-09;spotify:track:0IBX97rDw7Q6nKMQABz2Bd;0.122;0.578;0.883;0.129;0;0.971;0.939;-6.76;4;6;0;279120;spotify:track:0IBX97rDw7Q6nKMQABz2Bd;0IBX97rDw7Q6nKMQABz2Bd
Mulata - En Vivo;Inti Illimani Histórico;2020-05-10 15:15;354800;3imFn0BKCZyumrw5JCLVIE;27;354800;2007-09-09;spotify:track:3imFn0BKCZyumrw5JCLVIE;0.553;0.628;0.756;0.0566;0.0034;0.974;0.651;-7.441;4;9;0;354800;spotify:track:3imFn0BKCZyumrw5JCLVIE;3imFn0BKCZyumrw5JCLVIE
El Pueblo Unido - En Vivo;Inti Illimani Histórico;2020-05-10 15:19;224866;5QZDNOt10nKcLvyPbrwYCp;25;224866;2007-09-09;spotify:track:5QZDNOt10nKcLvyPbrwYCp;0.549;0.58;0.781;0.0452;0;0.988;0.537;-5.934;3;7;0;224867;spotify:track:5QZDNOt10nKcLvyPbrwYCp;5QZDNOt10nKcLvyPbrwYCp
La Conquistada;Los Jaivas;2020-05-10 15:26;433386;1iCVobzc6lYXEdvTN0bloD;50;433386;1975;spotify:track:1iCVobzc6lYXEdvTN0bloD;0.523;0.26;0.508;0.0735;0.688;0.073;0.279;-15.799;4;7;1;433387;spotify:track:1iCVobzc6lYXEdvTN0bloD;1iCVobzc6lYXEdvTN0bloD
Quizás con quien;Los Tres;2020-05-10 15:30;251262;2avC4dqXt6Eqn592SSRnNf;14;252636;2015-10-13;spotify:track:2avC4dqXt6Eqn592SSRnNf;0.192;0.429;0.729;0.0289;0;0.0966;0.643;-4.678;4;4;1;252637;spotify:track:2avC4dqXt6Eqn592SSRnNf;2avC4dqXt6Eqn592SSRnNf
Conductor;Chico Trujillo;2020-05-10 15:33;171880;5DrsyiBfSuIHS015buu06S;50;171880;2010-05-11;spotify:track:5DrsyiBfSuIHS015buu06S;0.425;0.785;0.861;0.0443;0;0.0587;0.966;-5.633;4;2;0;171880;spotify:track:5DrsyiBfSuIHS015buu06S;5DrsyiBfSuIHS015buu06S
Acuario;Manuel García;2020-05-10 15:38;307386;7modUKFjYBv908P7h8WSSA;47;307386;2012-09-16;spotify:track:7modUKFjYBv908P7h8WSSA;0.00316;0.59;0.91;0.0306;0.0179;0.15;0.596;-4.571;4;5;1;307387;spotify:track:7modUKFjYBv908P7h8WSSA;7modUKFjYBv908P7h8WSSA
Ventolera - En Vivo;Inti Illimani Histórico;2020-05-10 15:41;152026;2oxREiGxpEjWT0rK9dnPpn;20;152026;2015-09-21;spotify:track:2oxREiGxpEjWT0rK9dnPpn;0.478;0.46;0.706;0.0593;0.96;0.87;0.335;-11.011;4;9;0;152027;spotify:track:2oxREiGxpEjWT0rK9dnPpn;2oxREiGxpEjWT0rK9dnPpn
El Viaje;Nelson Schwenke;2020-05-10 15:45;236280;5CxcUvcxpsUpmPPEPoCMxF;40;236280;1987-01-28;spotify:track:5CxcUvcxpsUpmPPEPoCMxF;0.956;0.615;0.0532;0.0381;0.000591;0.112;0.359;-21.444;4;7;1;236280;spotify:track:5CxcUvcxpsUpmPPEPoCMxF;5CxcUvcxpsUpmPPEPoCMxF
Bailando Como Mono;La Floripondio;2020-05-11 08:59;66793;7GOBsKucPG5Bh8qzStmrQ6;44;186848;2011-03-31;spotify:track:7GOBsKucPG5Bh8qzStmrQ6;0.0209;0.678;0.648;0.0312;0;0.175;0.971;-6.518;4;7;1;186849;spotify:track:7GOBsKucPG5Bh8qzStmrQ6;7GOBsKucPG5Bh8qzStmrQ6
El Pueblo Unido Jamás Será Vencido;Inti-Illimani;2020-05-11 09:00;47055;1hcVUv737WNoY1d9BRZpyQ;48;292040;2007-03-14;spotify:track:1hcVUv737WNoY1d9BRZpyQ;0.883;0.442;0.506;0.11;7.31e-06;0.968;0.256;-10.16;4;7;0;292040;spotify:track:1hcVUv737WNoY1d9BRZpyQ;1hcVUv737WNoY1d9BRZpyQ
About A Girl;Nirvana;2020-05-11 09:04;218000;55yvzYuvJYG2RUEnMK78tr;72;166640;2002-10-29;spotify:track:55yvzYuvJYG2RUEnMK78tr;1.87e-05;0.409;0.932;0.0339;1.6e-06;0.31;0.591;-4.538;4;11;0;166640;spotify:track:55yvzYuvJYG2RUEnMK78tr;55yvzYuvJYG2RUEnMK78tr
Come As You Are;Nirvana;2020-05-11 09:08;253906;0MKGH8UMfCnq5w7nG06oM5;79;218920;1991-09-26;spotify:track:0MKGH8UMfCnq5w7nG06oM5;0.00016;0.5;0.824;0.0388;0.00161;0.0916;0.539;-5.846;4;4;0;218920;spotify:track:0MKGH8UMfCnq5w7nG06oM5;0MKGH8UMfCnq5w7nG06oM5
Jesus Doesn't Want Me For A Sunbeam;Nirvana;2020-05-11 09:13;277266;7oBazz4xCO7Ul3MJHhKy0Q;60;277266;1994-11-01;spotify:track:7oBazz4xCO7Ul3MJHhKy0Q;0.0638;0.51;0.641;0.0812;3.65e-06;0.272;0.295;-10.312;4;8;1;277267;spotify:track:7oBazz4xCO7Ul3MJHhKy0Q;7oBazz4xCO7Ul3MJHhKy0Q
The Man Who Sold The World;Nirvana;2020-05-11 09:17;261093;15VRO9CQwMpbqUYA7e6Hwg;75;261093;1994-11-01;spotify:track:15VRO9CQwMpbqUYA7e6Hwg;0.425;0.483;0.753;0.0832;0.000142;0.257;0.42;-8.937;4;1;0;261093;spotify:track:15VRO9CQwMpbqUYA7e6Hwg;15VRO9CQwMpbqUYA7e6Hwg
Pennyroyal Tea;Nirvana;2020-05-11 09:21;220506;3z53rfQOg6Eb5pBCRsd7Uu;59;218813;1993-09-21;spotify:track:3z53rfQOg6Eb5pBCRsd7Uu;0.000351;0.428;0.449;0.0342;0.000498;0.253;0.196;-12.114;4;1;0;218813;spotify:track:3z53rfQOg6Eb5pBCRsd7Uu;3z53rfQOg6Eb5pBCRsd7Uu
Dumb;Nirvana;2020-05-11 09:24;172933;5gRcv46AMTrosmTOqrOV3Q;69;151893;1993-09-21;spotify:track:5gRcv46AMTrosmTOqrOV3Q;0.428;0.697;0.395;0.0281;0.653;0.173;0.876;-13.58;4;6;1;151893;spotify:track:5gRcv46AMTrosmTOqrOV3Q;5gRcv46AMTrosmTOqrOV3Q
Polly;Nirvana;2020-05-11 09:27;196466;5OA6V14rCVeSplYvf8T18L;63;173853;1991-09-26;spotify:track:5OA6V14rCVeSplYvf8T18L;0.884;0.83;0.382;0.0566;0.301;0.11;0.54;-11.231;4;2;0;173853;spotify:track:5OA6V14rCVeSplYvf8T18L;5OA6V14rCVeSplYvf8T18L
On A Plain;Nirvana;2020-05-11 09:31;224733;4PvPoT47fABUMGfkMcJOWv;56;194426;1991-09-26;spotify:track:4PvPoT47fABUMGfkMcJOWv;0.000119;0.428;0.946;0.102;3.37e-06;0.141;0.358;-4.674;4;2;1;194427;spotify:track:4PvPoT47fABUMGfkMcJOWv;4PvPoT47fABUMGfkMcJOWv
